Name,Id
Tetrahydrobiopterin Deficiency,4082
Back to Top ↑,4083
Th-Tl,4084
Thai Hemorrhagic Fever (Dengue Fever),4085
Thalassemia (Beta Thalassemia),4086
Thalassemia Major (Beta Thalassemia),4087
Thalassemia Minor (Beta Thalassemia),4088
Thallium,4089
The Digestion Process (Organs and Functions),4090
The Minipill (Hormonal Methods of Birth Control),4091
The Pill (Hormonal Methods of Birth Control),4092
Thecal Puncture (Lumbar Puncture),4093
Thinning Hair (Hair Loss),4094
Third Degree Burns (Burns),4095
Third Degree Heart Block (Heart Rhythm Disorders),4096
Third Trimester of Pregnancy (Pregnancy),4097
Third Trimester Tests During Pregnancy,4098
Thoracic Disc (Degenerative Disc),4099
Thoracic Outlet Syndrome,4100
Thoracic Radiculopathy (Radiculopathy),4101
Thorn Arthritis (Plant Thorn Synovitis),4102
Threatened Abortion (Miscarriage Causes and Symptoms),4103
throat cancer (Larynx Cancer),4104
"Throat, Strep (Strep Throat (GAS))",4105
Throbbing in the Ear (Tinnitus (Ringing in the Ears)),4106
Thrombocytopenia (Low Platelet Count),4107
Thrombophlebitis (Deep Vein Thrombosis),4108
Thrush,4109
Thrush and Other Yeast Infections in Children,4110
Thumb Sucking (Oral Health Problems in Children),4111
Thymiosis (Yaws),4112
Thymoma,4113
Thymomic Neoplasm (Thymoma),4114
Thyroid Blood Tests,4115
Thyroid Cancer,4116
Thyroid Carcinoma (Thyroid Cancer),4117
Thyroid Cyst (Thyroid Nodules),4118
Thyroid Disorders,4119
Thyroid Goiter (Thyroid Nodules),4120
Thyroid Hormone High (Hyperthyroidism),4121
Thyroid Hormone Low (Hypothyroidism),4122
Thyroid Needle Biopsy (Fine-Needle Aspiration Biopsy of the Thyroid),4123
Thyroid Nodules,4124
Thyroid Peroxidase Autoantibody Test (Thyroid Peroxidase Test),4125
Thyroid Peroxidase Test,4126
Thyroid Scan,4127
Thyroiditis,4128
"Thyroiditis, Hashimoto's (Hashimoto's Thyroiditis)",4129
"Thyroiditis, Postpartum (Thyroiditis)",4130
"Thyroiditis, Silent (Thyroiditis)",4131
"Thyroiditis, Subacute (Thyroiditis)",4132
Thyrotoxicosis (Hyperthyroidism),4133
"TIA (Transient Ischemic Attack (TIA, Mini-Stroke))",4134
Ticks,4135
Tics (Tourette Syndrome),4136
Tietze (Costochondritis and Tietze Syndrome),4137
Tilt-table Test,4138
Timeline of Baby Movement (Fetal Movement: Feeling Baby Kick Week-by-Week),4139
Tine Test (Tuberculosis Skin Test (PPD Skin Test)),4140
Tinea barbae (Ringworm),4141
Tinea capitis (Ringworm),4142
Tinea corporis (Ringworm),4143
Tinea Cruris (Jock Itch),4144
Tinea faciei (Ringworm),4145
Tinea manus (Ringworm),4146
Tinea Pedis (Athlete's Foot),4147
Tinea Unguium (Fungal Nails),4148
Tinea Versicolor,4149
Tinnitus (Ringing in the Ears),4150
TIPS (Transjugular Intrahepatic Portosystemic Shunt),4151
Tiredness (Fatigue),4152
Back to Top ↑,4153
Tm-Tq,4154
TMAU (Fish Odor Syndrome (Trimethylaminuria)),4155
TMAuria (Fish Odor Syndrome (Trimethylaminuria)),4156
TMJ (Temporomandibular Joint Syndrome (TMJ) ),4157
TMJD (Temporomandibular Joint Syndrome (TMJ) ),4158
TNF (Biological Therapy),4159
"Tobacco, Chewing (Smokeless Tobacco)",4160
"Toddlers, Sleep (Sleep and Sleep Disorders in Children and Teens)",4161
"Toe, Broken (Broken Toe)",4162
Toenail Fungus (Fungal Nails),4163
"Toenails, Ingrown (Ingrown Toenail)",4164
Toilet Substitutes for Incontinence (Urinary Incontinence Products for Men),4165
"Tomography, Computerized Axial (CAT Scan)",4166
Tongue Cancer (Oral Cancer),4167
Tongue Problems,4168
Tonic Contractions (Tetanus),4169
Tonic Seizure (Seizure),4170
Tonic Spasms (Tetanus),4171
Tonic-Clonic Seizure (Seizure),4172
Tonometry,4173
Tonsillectomy,4174
Tonsils (Adenoids and Tonsils),4175
Tonsils and Adenoids (Adenoids and Tonsils),4176
Tooth Damage (Dental Injuries),4177
Tooth Decay (Cavities),4178
Tooth Pain (Toothache Overview),4179
"Tooth, Infected (Abscessed Tooth Guide)",4180
Toothache Overview,4181
Toothpastes (Choosing a Toothpaste),4182
Top Foods For Constipation Relief,4183
Top Foods That Cause Constipation,4184
Top Foods That Cause Constipation (Top Foods That Cause Constipation),4185
Torn ACL,4186
Torn Meniscus,4187
Tornadoes (First Aid),4188
Torsion Dystonia (Dystonia),4189
"Torsion, Testicle (Testicular Disorders)",4190
Torticollis (Dystonia),4191
Total Abdominal Hysterectomy (Hysterectomy),4192
Total Hip Replacement,4193
Total Knee Replacement,4194
Totipotent Stem Cells (Stem Cells),4195
Tounge Thrusting (Oral Health Problems in Children),4196
Tourette Syndrome,4197
Toxemia (Pregnancy: Preeclampsia and Eclampsia),4198
Toxic Multinodular Goiter (Hyperthyroidism),4199
Toxic Shock Syndrome (TSS),4200
Toxicology Autospy (Autopsy),4201
"Toxin, Ciguatera (Ciguatera Poisoning)",4202
Toxo (Toxoplasmosis),4203
Toxoplasmosis,4204
TPO Test (Thyroid Peroxidase Test),4205
TPOAb Test (Thyroid Peroxidase Test),4206
Back to Top ↑,4207
Tr-Tr,4208
Trach Tube (Endotracheal Intubation),4209
Tracheostomy,4210
Trachoma,4211
Transabdominal Ultrasound (Prenatal Ultrasound),4212
Transcutaneous Electrical Nerve Stimulation,4213
"Transection, Multiple Subpial (Multiple Subpial Transection)",4214
"Transfusion, Blood (Blood Transfusion)",4215
Transient Insomnia (Insomnia),4216
"Transient Ischemic Attack (TIA, Mini-Stroke)",4217
Transjugular Intrahepatic Portosystemic Shunt,4218
Transmyocardial Laser Revascularization (TMR),4219
"Transplant, Heart (Heart Transplant)",4220
Transvaginal Ultrasound (Prenatal Ultrasound),4221
Transvenous Liver Biopsy (Liver Biopsy),4222
Transverse Fracture (Broken Bone (Types of Bone Fractures)),4223
Transvestitism (Paraphilia),4224
Trauma (Posttraumatic Stress Disorder),4225
"Traumatic Brain Injury (Brain Damage: Symptoms, Causes, Treatment)",4226
Traumatic Brain Lesions (Brain Lesions (Lesions on the Brain)),4227
Traumatic Spondylolisthesis (Spondylolisthesis),4228
Travel Medicine,4229
Traveler's Diarrhea,4230
Treacher Collins Syndrome,4231
Treacher Collins-Franceschetti Syndrome (Treacher Collins Syndrome),4232
Treadmill Stress Test (Exercise Stress Test),4233
Treating the Flu In People With Health Risks,4234
Treatment for Diabetes (Diabetes Treatment),4235
Treatment for Dog Bite (Dog Bite Treatment),4236
Treatment for Heart Attack (Heart Attack Treatment),4237
Treatment for High Blood Pressure (High Blood Pressure Treatment),4238
Treatment for Menstrual Cramps (Menstrual Cramps and PMS Medication Guide),4239
Treatment for PMS (Menstrual Cramps and PMS Medication Guide),4240
Treatment for Spinal Cord Injury (Spinal Cord Injury: Treatments and Rehabilitation),4241
"Treatment, Hot Flashes (Hot Flashes)",4242
"Treatment, Primary Biliary Cirrhosis (Primary Biliary Cirrhosis Treatment (PBC))",4243
Tremor,4244
Trench Foot (Frostbite),4245
Trichinellosis (Trichinosis),4246
Trichinosis,4247
Trichomoniasis,4248
Trick (Trichomoniasis),4249
Tricuspid Heart Valve Replacement (Heart Valve Disease Treatment),4250
"Trifocals (Eyeglasses, Sunglasses, and Magnifiers)",4251
Trigeminal Neuralgia,4252
Trigger Finger,4253
Trigger Point Injection,4254
"Triggers, IBS (Irritable Bowel Syndrome (IBS) Triggers, Prevention)",4255
Triglyceride Test,4256
Trismus (Tetanus),4257
Trisomy 18 (Edwards Syndrome),4258
Trisomy 21 (Down Syndrome Overview),4259
Trochanteric Bursitis (Hip Bursitis),4260
"True Cysts, Pancreas (Pancreatic Cysts)",4261
Trying to Conceive,4262
Back to Top ↑,4263
Ts-Tz,4264
Tschat (Khat),4265
TSS (Toxic Shock Syndrome (TSS)),4266
Tubal Embryo Transfer (Infertility),4267
Tubal Ligation (Surgical Sterilization),4268
Tubal Pregnancy (Ectopic Pregnancy),4269
Tuberculosis (TB) Facts,4270
Tuberculosis Skin Test (PPD Skin Test),4271
"Tuberculosis, Drug-Resistant (Extensively Drug-Resistant Tuberculosis (XDR TB))",4272
"Tuberculosis, Drug-Resistant XDR-TB (Extensively Drug-Resistant Tuberculosis (XDR TB))",4273
Tubes Tied (Surgical Sterilization),4274
"Tubes, Ear Problems (Eustachian Tube Problems)",4275
Tularemia,4276
Tummy Tuck (Liposuction),4277
Tummy Tuck ( Abdominoplasty),4278
Tumor Grade,4279
Tumor Necrosis Factor (Biological Therapy),4280
"Tumor, Adrenal Gland (Pheochromocytoma)",4281
"Tumor, Brain Cancer (Brain Cancer)",4282
"Tumor, Testicle (Testicular Disorders)",4283
"Tumors, Uterine (Uterine Fibroids)",4284
Tunnel Syndrome (Carpal Tunnel Syndrome),4285
Turbinectomy (Nasal Airway Surgery),4286
"Turf Toe: Symptoms, Causes, and Treatments",4287
Turner Syndrome,4288
Turner Syndrome in Female with X chromosome (Noonan Syndrome),4289
"Turner's Phenotype, Karyotype Normal (Noonan Syndrome)",4290
Turner-like Syndrome (Noonan Syndrome),4291
"Tweens, Sleep (Sleep and Sleep Disorders in Children and Teens)",4292
Twins: Breastfeeding (Breastfeeding: Common Breastfeeding Challenges),4293
Tylenol Liver Damage,4294
Tympanoplasty Tubes (Ear Tubes),4295
Type 1 Aortic Dissection (Aortic Dissection),4296
Type 1 Diabetes,4297
Type 1 Diabetes (Diabetes Mellitus),4298
Type 2 Aortic Dissection (Aortic Dissection),4299
Type 2 Diabetes,4300
Type 2 Diabetes (Diabetes Mellitus),4301
Type 2 Diabetes and Kidney Disease (Diabetes and Kidney Disease),4302
Type 2 Diabetes Treatment (Diabetes Treatment),4303
Types of Seizures (Seizures Symptoms and Types),4304
Types of Stem Cells (Stem Cells),4305
Typhoid Fever,4306
Typhus,4307
UA (Urinalysis),4308
UCTD (Connective Tissue Disease),4309
UI (Urinary Incontinence),4310
Ulcer (Peptic Ulcer),4311
Ulcerative Colitis,4312
Ulcerative Colitis Diet,4313
Ulcerative Colitis Surgery,4314
"Ulcerative Colitis, Intestinal Problems (Inflammatory Bowel Disease: Intestinal Problems)",4315
Ulcerative Proctitis (Ulcerative Colitis),4316
Ullrich-Noonan Syndrome (Noonan Syndrome),4317
Ultrafast CT (Electron Beam Computerized Tomography),4318
Ultrasonography (Ultrasound),4319
Ultrasound,4320
Ultrasound During Pregnancy (Prenatal Ultrasound),4321
Ultrasound of the Heart (Echocardiogram),4322
Umbilical Cord Stem Cells (Stem Cells),4323
Umbilical Hernia (Hernia Overview),4324
Underactive Thyroid (Hypothyroidism),4325
Underage Drinking (Alcohol and Teens),4326
"Underarm Sweating, Excessive (Hyperhidrosis)",4327
Underpads for Incontinence (Urinary Incontinence Products for Men),4328
Undifferentiated Attention Deficit Disorder (13 Tips for Parenting a Teen with ADHD),4329
Undifferentiated Connective Tissue Disease (Mixed Connective Tissue Disease),4330
Unusual Vaginal Bleeding (Vaginal Bleeding),4331
Upper Endoscopy (Endoscopy),4332
Upper Gastrointestinal Endoscopy (Endoscopy),4333
Upper GI Bleeding (Blood in the Stool (Rectal Bleeding)),4334
Upper GI Series,4335
"Upper Left Abdominal Pain (Abdominal Pain (Causes, Remedies, Treatment))",4336
Upper Respiratory Infection,4337
"Upper Right Abdominal Pain (Abdominal Pain (Causes, Remedies, Treatment))",4338
Upper Urinary Tract Infection (Kidney Infection),4339
Upper UTI (Kidney Infection),4340
Upset Stomach (Dyspepsia),4341
Urea Breath Test,4342
Uremic Encephalopathy (Encephalopathy),4343
Urethral Cancer,4344
Urethral Stricture,4345
Urge Incontinence (Overactive Bladder),4346
Uric Acid Elevated (Gout (Gouty Arthritis)),4347
Uric Acid Kidney Stones (Gout (Gouty Arthritis)),4348
Urinals for Incontinence (Urinary Incontinence Products for Men),4349
Urinalysis,4350
Urinary Incontinence,4351
Urinary Incontinence in Children,4352
Urinary Incontinence in Women,4353
Urinary Incontinence Products for Men,4354
Urinary Problems and Diabetes (Sexual and Urologic Problems of Diabetes),4355
Urinary Retention,4356
Urinary Tract Infection,4357
Urinary Tract Infection (Urinary Tract Infection),4358
Urinary Tract Infections in Children,4359
Urine Blockage in Newborns,4360
Urine Tests for Diabetes,4361
Urine Tests for Diabetes (Urine Tests for Diabetes),4362
urothelial carcinoma (Bladder Cancer),4363
URT (Upper Respiratory Infection),4364
Urticaria (Hives),4365
Usher Syndrome,4366
Using Milk from Donor Banks (Breastfeeding: Common Breastfeeding Challenges),4367
Usual Interstitial Pneumonitis (Pulmonary Fibrosis),4368
Uterine Ablation (Endometrial Ablation),4369
Uterine Cancer,4370
Uterine Fibroids,4371
Uterine Growths,4372
Uterine Tumors (Uterine Fibroids),4373
Uterus Biopsy (Endometrial Biopsy),4374
Uterus Cancer (Uterine Cancer),4375
UTI (Urinary Tract Infection),4376
Uveitis,4377
Vaccination FAQs,4378
"Vaccination, Flu (Flu Vaccination)",4379
"Vaccination, Pneumococcal (Pneumococcal Vaccination)",4380
Vaccinations (Immunizations),4381
"Vaccinations, Hepatitis A and B (Hepatitis Immunizations)",4382
"Vaccinations, Travel (Travel Medicine)",4383
Vacuum Assisted Breast Biopsy (Breast Biopsy),4384
Vacuum Constriction Devices (Penis Prosthesis),4385
Vagal Reaction (Fainting),4386
Vagina Cancer (Vaginal Cancer),4387
Vaginal Birth after C-Section (C-Section (Cesarean Birth)),4388
Vaginal Bleeding,4389
Vaginal Cancer,4390
"Vaginal Discharge (Bacterial Vaginosis (Causes, Symptoms, Treatment))",4391
Vaginal Douche (Douching),4392
Vaginal Dryness and Vaginal Atrophy,4393
Vaginal Hysterectomy (Laparoscopically Assisted Vaginal Hysterectomy),4394
"Vaginal Infection, Trichomoniasis (Trichomoniasis)",4395
Vaginal Inflammation (Vaginitis Overview),4396
"Vaginal Odor (Bacterial Vaginosis (Causes, Symptoms, Treatment))",4397
Vaginal Pain (Vulvodynia),4398
Vaginitis Overview,4399
"Vaginitis, Trichomoniasis (Trichomoniasis)",4400
"Vaginosis, Bacterial (Bacterial Vaginosis (Causes, Symptoms, Treatment))",4401
Vagus Nerve Stimulation (VNS),4402
Vagus Nerve Stimulator (Vagus Nerve Stimulation (VNS)),4403
Valley Fever,4404
"Valve, Replacement Heart (Heart Valve Disease Treatment)",4405
Valvular Heart Disease (Heart Valve Disease),4406
Vancomycin-Resistant Enterococci (VRE),4407
Variant Creutzfeldt-Jakob Disease,4408
Varicella Zoster Virus (Shingles (Herpes Zoster)),4409
"Varices, Bleeding (Bleeding Varices)",4410
Varicose Veins,4411
"Varicose Veins, Sclerotherapy (Sclerotherapy)",4412
Variegate Porphyria (Porphyria),4413
Vascular Brain Lesions (Brain Lesions (Lesions on the Brain)),4414
Vascular Dementia (Dementia),4415
"Vascular Dementia, Binswanger's Type (Binswanger's Disease)",4416
Vascular Disease,4417
Vasculitis,4418
Vasectomy,4419
Vasodepressor Syncope (Fainting),4420
Vasovagal (Fainting),4421
VBAC (C-Section (Cesarean Birth)),4422
vCJD (Variant Creutzfeldt-Jakob Disease),4423
Vein Clots (Deep Vein Thrombosis),4424
Vein Inflammation (Phlebitis and Thrombophlebitis),4425
"Veins, Spider (Varicose Veins)",4426
"Veins, Varicose (Varicose Veins)",4427
Venomous Snake Bites (Snake Bite),4428
Ventilation Tube (Endotracheal Intubation),4429
Ventricular Fibrillation (Heart Rhythm Disorders),4430
Ventricular Flutter (Heart Rhythm Disorders),4431
Ventricular Pre-excitation with Arrhythmia (Wolff-Parkinson-White Syndrome),4432
Ventricular Septal Defect,4433
Vernal Conjunctivitis (Eye Allergy),4434
Vertebral Basilar Insufficiency (Vertigo Overview),4435
Vertebral Fracture (Broken Bone (Types of Bone Fractures)),4436
Vertebrobasilar Migraine (Migraine),4437
Vertigo Overview,4438
Vestibular Balance Disorders,4439
Vestibular Migraine (Vestibular Balance Disorders),4440
Vestibular Neruonitis (Vertigo Overview),4441
VHFs (Viral Hemorrhagic Fever),4442
Violent Vomiting (Gastroenteritis (Stomach Flu)),4443
Viral Gastroenteritis (Gastroenteritis (Stomach Flu)),4444
Viral Hemorrhagic Fever,4445
Viral Hepatitis,4446
Virtual Colonoscopy,4447
Visual Field Test,4448
Visual processing disorder (Learning Disability),4449
Vitamin D Deficiency,4450
Vitamins & Exercise,4451
Vitamins and Calcium Supplements,4452
Vitiligo,4453
Vitreous Floaters (Eye Floaters),4454
Vomiting (Nausea and Vomiting),4455
Vomiting Medicine (Antiemetics),4456
"Vomiting, Cyclic (Cyclic Vomiting Syndrome (CVS))",4457
Voyeurism (Paraphilia),4458
VSD (Ventricular Septal Defect),4459
Vulvar Pain (Vaginal Pain (Vulvodynia)),4460
Vulvitis (Yeast Infection in Women and Men),4461
Vulvodynia (Vaginal Pain (Vulvodynia)),4462
Walking During Sleep (Sleepwalking),4463
Warts (Common Warts),4464
"Warts, Genital (Genital Warts In Women)",4465
Wasp (Insect Sting Allergies),4466
Water Moccasin Snake Bite (Snake Bite),4467
Water on the Brain (Hydrocephalus),4468
Wax in the Ear (Ear Wax),4469
WBC (Complete Blood Count),4470
WBS (Williams Syndrome),4471
Weber-Christian Disease,4472
Week by Week Pregnancy (Pregnancy),4473
Wegener's Granulomatosis,4474
Weight Control and Smoking Cessation,4475
Weight Loss Surgery (Lap Band Surgery (Gastric Banding)),4476
Weil's Syndrome (Leptospirosis),4477
Wernicke's Encephalopathy (Encephalopathy),4478
West Nile Encephalitis,4479
West Nile Fever (West Nile Encephalitis),4480
Wet Age-Related Macular Degeneration (Macular Degeneration),4481
Wet Burps in Infants (GERD in Infants and Children),4482
Wet Gangrene (Gangrene),4483
Wet Lung (ARDS),4484
Whiplash,4485
White Blood Cell Differential Count (Complete Blood Count),4486
White Blood Count (Complete Blood Count),4487
White Coat Hypertension (High Blood Pressure Hypertension),4488
Whitemore Disease (Melioidosis),4489
Whooping Cough (Pertussis),4490
Williams Syndrome,4491
Williams-Beuren Syndrome (Williams Syndrome),4492
Wireless Capsule Endoscopy (Capsule Endoscopy),4493
Wisdom Teeth,4494
Withdrawal Method of Birth Control (Natural Methods of Birth Control),4495
WMS (Williams Syndrome),4496
Wolff-Parkinson-White Syndrome,4497
Womb Biopsy (Endometrial Biopsy),4498
Womb Cancer (Uterine Cancer),4499
"Womb, Growths (Uterine Fibroids)",4500
Women's Health,4501
Women's Medicine (Women's Health),4502
Women's Sexual Health (Sexual Health Overview),4503
Women's Wellness Exam (Pelvic Exam),4504
"Women, Heart Attack (Heart Attack in Women)",4505
"Women, Night Sweats (Night Sweats)",4506
Work Health (Health and the Workplace),4507
Work Injury (Repetitive Motion Disorders (RMDs)),4508
Work Stress (Health and the Workplace),4509
"Worms, Pinworms (Pinworm Infection)",4510
"Wound (Cuts, Scrapes and Puncture Wounds)",4511
Wound Closures (Stitches),4512
WPW (Wolff-Parkinson-White Syndrome),4513
Wrestler's Ear (Cauliflower Ear),4514
Wrestlers' Herpes (Herpes Simplex Infections (Non-Genital)),4515
Wrinkles,4516
Wrist Tendinitis (De Quervain's Tenosynovitis),4517
WS (Williams Syndrome),4518
X Syndrome (Metabolic Syndrome),4519
X-Linked Leigh's Disease (Leigh's Syndrome (Leigh's Disease)),4520
"X-ray Esophagus, Stomach, Duodenum (Upper GI Series)",4521
"XDR-TB, Drug-Resistant Tuberculosis (Extensively Drug-Resistant Tuberculosis (XDR TB))",4522
Xerostomia (Dry Mouth),4523
XXY Chromosomes (Klinefelter Syndrome),4524
XXY Males (Klinefelter Syndrome),4525
Yaws,4526
Yeast Infection in Women and Men,4527
Yeast Infections (Thrush and Other Yeast Infections in Children),4528
Yeast Vaginitis (Yeast Infection in Women and Men),4529
"Yeast, Oral (Thrush)",4530
Yellow Fever,4531
Yellow Poop (Stool Color Changes),4532
Yellow Stools (Stool Color Changes),4533
"Younger Children, Sleep (Sleep and Sleep Disorders in Children and Teens)",4534
ZIFT (Infertility),4535
Zits (Acne),4536
Zygoauromandibular Dysplasia (Treacher Collins Syndrome),4537
Zygomycosis (Mucormycosis),4538
